,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_014E,S1903_C02_001E,S2301_C03_007E,S2301_C03_008E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_005E,S1701_C02_005E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_019E,S1810_C03_020E,S1810_C03_021E,S1810_C03_022E,S1810_C03_023E,S1810_C03_024E,S2101_C02_012E,S2101_C02_013E,S2201_C02_001E,S2201_C01_001E,S2701_C01_004E,S2701_C02_004E
"Ingham County, Michigan: Summary level: 050, state:26> county:065",32384,89.8,30.9,43217,44569,20.1,8.1,4.2,2.4,1.6,1.7,1.5,264788,60056,31618,2041,94.2,10.1,12.8,16.1,5.9,6.1,23.6,9.2,17.2,16.2,25.7,18641,110512,31618,407
"Isabella County, Michigan: Summary level: 050, state:26> county:073",7759,86.9,18.8,30406,37488,19.0,4.4,3.9,2.6,1.6,1.0,1.9,64001,19702,7511,842,92.6,10.3,11.7,23.7,4.5,7.8,15.3,4.6,5.7,26.6,19.7,4478,25225,7511,81
"Lapeer County, Michigan: Summary level: 050, state:26> county:087",13632,90.2,18.0,45183,52960,12.9,2.9,5.7,3.8,2.5,1.8,1.7,86336,9093,13257,470,98.2,14.5,16.3,16.1,7.3,8.6,25.3,10.0,17.9,27.2,16.8,4309,32998,13257,0
"Jackson County, Michigan: Summary level: 050, state:26> county:075",24406,87.6,21.6,37912,43668,16.5,0.7,4.7,4.0,2.8,2.1,1.7,150916,29064,23594,1741,106.1,13.4,17.1,15.4,4.1,6.7,18.9,5.2,12.4,26.2,24.1,11057,61235,23594,0
"Kalamazoo County, Michigan: Summary level: 050, state:26> county:077",33645,87.2,31.3,41503,45854,27.2,3.7,4.5,2.6,1.9,1.7,2.4,247942,44064,32731,2539,96.5,11.6,14.6,18.7,7.4,10.0,22.0,7.1,16.6,19.9,26.7,15293,100735,32731,62
"Kent County, Michigan: Summary level: 050, state:26> county:081",74227,87.1,26.8,35833,51992,22.3,3.9,3.8,2.7,1.8,1.8,1.8,611358,89914,71681,5720,96.5,10.5,13.3,16.1,4.6,8.1,21.9,6.6,14.1,24.9,27.3,34751,230446,71681,287
"Lenawee County, Michigan: Summary level: 050, state:26> county:091",15702,87.7,18.1,38545,45938,17.7,1.8,4.6,4.6,2.5,2.4,1.8,93900,16036,15218,1342,104.5,13.8,18.0,16.7,5.6,9.4,23.7,6.8,14.0,23.8,19.7,5526,37270,15218,0
"Livingston County, Michigan: Summary level: 050, state:26> county:093",26339,90.6,23.2,47782,70707,24.4,2.7,5.3,3.6,2.3,1.6,1.5,183134,10745,25921,899,99.8,13.4,15.2,17.7,7.3,12.6,21.1,7.4,15.9,34.6,17.6,4566,68221,25921,0
"Macomb County, Michigan: Summary level: 050, state:26> county:099",130170,79.2,15.5,37890,52851,15.7,4.0,4.7,3.5,2.5,2.0,2.5,846457,112933,127148,8926,94.7,13.2,17.1,15.6,5.8,8.9,24.1,9.7,18.1,25.8,25.6,48039,335982,127148,1120
"Marquette County, Michigan: Summary level: 050, state:26> county:103",10880,87.9,22.7,28496,45011,14.7,5.1,5.2,3.7,2.8,1.9,2.4,63287,9991,10221,929,101.2,15.3,16.8,17.5,5.8,8.1,23.0,8.6,11.4,26.5,25.9,3182,25676,10221,98
"Midland County, Michigan: Summary level: 050, state:26> county:111",13099,83.7,24.4,42420,49913,22.8,2.4,5.0,3.2,2.9,2.2,2.3,82183,13625,12741,1251,95.6,13.9,17.2,15.5,3.6,10.1,19.1,5.3,10.7,24.4,31.5,4506,33858,12741,0
"Monroe County, Michigan: Summary level: 050, state:26> county:115",22857,81.1,14.7,39353,53561,15.8,2.7,5.5,3.1,2.7,2.1,1.8,147322,18984,22241,770,98.4,13.6,16.8,13.9,4.2,6.6,19.1,6.5,11.6,27.3,25.9,8173,58479,22241,159
"Muskegon County, Michigan: Summary level: 050, state:26> county:121",25178,84.6,15.3,30089,41630,14.5,4.0,5.3,3.1,2.4,1.9,2.0,163873,33809,24458,3107,96.5,13.1,16.3,14.3,4.6,9.0,22.3,6.3,13.0,26.6,26.6,15657,65559,24458,0
"Oakland County, Michigan: Summary level: 050, state:26> county:125",179724,87.6,33.2,47016,67202,26.1,6.7,5.0,3.3,2.2,2.0,2.1,1221247,122309,176410,12076,94.3,13.0,16.1,13.2,5.4,9.4,23.1,9.0,15.7,28.9,26.1,50037,493007,176410,1533
"Ottawa County, Michigan: Summary level: 050, state:26> county:139",35353,84.6,26.1,40473,57517,22.2,4.2,4.6,2.4,2.0,2.1,1.8,263987,31659,34376,1629,96.9,11.6,14.3,15.5,6.2,6.4,18.8,6.3,14.2,22.5,25.2,8774,95068,34376,414
"Saginaw County, Michigan: Summary level: 050, state:26> county:145",32647,81.5,14.7,33168,41548,17.4,4.6,5.5,3.7,2.9,2.5,2.2,190729,34020,31498,2587,93.7,14.9,18.3,17.3,7.1,8.9,25.4,7.9,16.1,27.1,26.5,14913,77518,31498,78
"St. Clair County, Michigan: Summary level: 050, state:26> county:147",25555,81.9,16.7,33613,50285,13.5,2.4,5.3,3.9,2.7,2.0,2.1,158633,25289,24818,2220,98.6,14.5,17.3,13.4,6.9,8.4,21.9,6.9,14.3,32.4,23.1,11871,63462,24818,0
"Shiawassee County, Michigan: Summary level: 050, state:26> county:155",10861,84.7,9.3,31988,41892,13.1,7.4,4.9,4.2,2.5,2.4,1.7,67790,11751,10610,600,97.5,14.2,17.3,19.3,6.3,13.4,25.6,6.1,17.8,28.6,28.4,4997,28093,10610,40
"Van Buren County, Michigan: Summary level: 050, state:26> county:159",11670,83.8,19.3,30791,45081,15.9,4.1,5.7,3.5,3.2,1.2,1.8,74294,13176,11407,922,95.6,15.0,16.0,14.2,4.0,9.2,19.6,7.4,12.8,25.3,21.7,5745,29341,11407,37
"Washtenaw County, Michigan: Summary level: 050, state:26> county:161",40813,90.6,49.3,52480,59660,27.9,5.0,4.1,2.7,2.1,1.3,1.3,335915,56191,39632,2483,97.1,10.4,12.6,12.7,6.4,7.4,18.2,5.7,11.9,27.9,24.3,14514,137728,39632,357
"Wayne County, Michigan: Summary level: 050, state:26> county:163",240618,77.2,17.6,33038,40487,16.3,3.5,4.3,3.1,2.2,1.9,2.0,1756440,437215,234643,30917,92.6,11.7,15.3,14.1,7.7,10.7,28.1,11.6,19.5,23.3,24.9,171998,664415,234643,1810
"Anoka County, Minnesota: Summary level: 050, state:27> county:003",37748,88.3,16.2,41526,70800,23.1,7.8,4.1,2.8,2.0,1.1,1.1,335717,24535,37176,2005,100.6,9.9,12.4,12.3,3.9,5.1,15.9,5.9,12.0,25.6,18.6,10290,124047,37176,69
"Blue Earth County, Minnesota: Summary level: 050, state:27> county:013",8215,88.0,27.3,48194,51858,28.8,3.6,4.5,2.0,2.2,2.1,1.7,62282,11080,7785,735,96.4,11.1,14.0,14.0,4.8,8.8,19.8,8.9,11.6,21.0,20.0,2386,24736,7785,10
"Carver County, Minnesota: Summary level: 050, state:27> county:019",8975,89.4,32.4,46315,82333,34.5,8.7,3.0,2.4,1.7,1.0,1.4,94568,4230,8785,527,98.1,8.4,10.4,10.5,5.0,5.4,16.6,5.4,10.8,26.1,16.3,750,34659,8785,65
"Dakota County, Minnesota: Summary level: 050, state:27> county:037",47934,92.0,30.2,45951,73475,27.1,7.1,4.0,2.9,2.1,1.5,1.2,405397,37007,46865,2716,97.2,10.5,12.9,12.1,3.4,6.3,14.9,5.8,9.7,19.9,21.9,10788,157195,46865,483
"Hennepin County, Minnesota: Summary level: 050, state:27> county:053",145323,90.8,34.4,41119,64379,29.5,6.4,4.0,2.7,2.0,1.6,1.9,1175573,142128,140267,10023,97.0,10.6,13.6,15.2,5.5,7.8,18.7,7.7,14.0,24.5,26.5,49655,489690,140267,1163
"Olmsted County, Minnesota: Summary level: 050, state:27> county:109",20060,91.5,28.3,42204,65665,23.2,3.9,4.3,3.0,2.4,2.1,1.7,146767,11350,19031,790,93.5,12.0,14.8,14.7,4.0,6.6,18.1,3.3,10.2,28.8,25.5,4768,58203,19031,213
"Ramsey County, Minnesota: Summary level: 050, state:27> county:123",66459,89.3,34.1,37955,56734,23.9,4.9,4.1,2.7,1.9,2.0,1.9,511679,82207,63942,5819,94.4,10.9,14.3,12.4,4.6,8.1,19.6,7.7,14.0,23.7,26.4,25953,206353,63942,378
"Rice County, Minnesota: Summary level: 050, state:27> county:131",8795,85.8,25.6,35030,58584,28.9,7.7,4.6,2.7,2.1,2.1,2.1,57219,6862,8512,562,105.9,11.8,15.3,14.5,5.7,11.2,19.3,13.2,16.2,22.4,24.7,1823,22361,8512,173
"St. Louis County, Minnesota: Summary level: 050, state:27> county:137",33853,84.9,20.1,36848,45895,21.2,3.9,5.1,3.8,3.1,2.4,2.5,192401,32415,32210,2336,101.3,15.0,18.8,16.4,5.8,7.7,20.0,6.4,12.8,25.3,25.8,9395,84311,32210,133
"Scott County, Minnesota: Summary level: 050, state:27> county:139",12239,90.1,22.1,45351,83173,29.1,8.7,3.5,1.9,1.6,1.2,0.7,135783,8917,11721,637,94.8,8.2,9.6,11.7,2.7,5.3,14.2,5.3,9.8,12.9,20.8,2251,46196,11721,137
"Sherburne County, Minnesota: Summary level: 050, state:27> county:141",8836,89.6,21.3,51853,76036,20.9,6.1,4.1,1.6,1.5,0.9,1.7,87647,4790,8383,224,101.3,8.6,11.0,12.2,8.7,4.3,17.6,6.1,15.8,22.8,23.4,2155,29288,8383,0
"Stearns County, Minnesota: Summary level: 050, state:27> county:145",19868,80.4,22.7,36351,57763,31.2,6.3,4.2,2.6,2.4,1.6,2.1,144844,19024,19038,1462,103.1,11.9,14.3,13.9,6.8,5.1,16.0,5.0,9.9,22.1,26.2,4630,57623,19038,6
"Washington County, Minnesota: Summary level: 050, state:27> county:163",30828,91.5,28.6,49111,80748,30.2,7.5,4.3,3.2,2.2,1.5,1.3,242959,14091,30086,1021,98.3,11.2,13.8,14.5,3.6,5.5,13.3,5.8,6.4,22.5,19.4,5173,90586,30086,268
"Wright County, Minnesota: Summary level: 050, state:27> county:171",13797,87.2,17.6,39136,71917,26.0,11.1,3.5,3.0,1.9,1.4,1.0,127405,9244,13299,1051,102.6,9.8,11.7,14.3,3.2,3.7,16.5,4.3,7.9,24.7,18.2,3251,45028,13299,0
"DeSoto County, Mississippi: Summary level: 050, state:28> county:033",19125,85.7,15.1,36568,58959,27.9,5.1,4.1,3.1,1.8,1.4,1.0,166754,20672,18795,2346,93.7,10.4,12.3,9.7,4.0,6.3,21.3,6.1,10.7,26.0,16.1,5376,59048,18795,37
"Forrest County, Mississippi: Summary level: 050, state:28> county:035",9270,77.6,34.4,32920,35422,17.6,12.8,3.5,3.2,2.4,1.9,1.0,73750,21247,8981,1063,95.9,9.9,14.1,16.5,14.8,15.4,34.9,11.3,20.4,21.6,19.9,6957,28256,8981,63
"Harrison County, Mississippi: Summary level: 050, state:28> county:047",25518,83.5,18.6,36520,42070,22.8,4.0,4.6,3.1,1.8,1.9,1.6,190657,43083,24972,2848,98.7,11.7,14.2,18.1,9.4,10.5,32.9,11.4,20.3,18.0,16.0,15702,75258,24972,0
"Hinds County, Mississippi: Summary level: 050, state:28> county:049",28609,71.1,26.4,32011,33719,22.1,4.7,3.6,2.9,1.9,1.4,1.8,237420,69843,27476,5591,87.6,10.2,13.0,10.8,10.5,11.7,27.6,11.7,18.6,17.4,26.5,21131,89320,27476,298
"Jackson County, Mississippi: Summary level: 050, state:28> county:059",19703,78.5,18.7,36612,47891,13.0,3.4,4.8,3.7,2.7,1.3,1.5,138984,21116,19345,1784,94.0,13.0,15.0,18.0,7.7,12.5,31.5,10.3,17.0,21.2,15.2,7806,49263,19345,216
"Jones County, Mississippi: Summary level: 050, state:28> county:067",10359,78.7,21.8,26081,33915,14.3,1.0,5.0,3.1,3.2,2.8,0.9,67647,13604,10227,1602,92.9,13.3,16.6,18.1,12.1,18.8,33.2,13.8,23.1,34.8,21.2,4628,24601,10227,6
"Lauderdale County, Mississippi: Summary level: 050, state:28> county:075",11777,79.0,15.6,26499,32217,30.9,10.3,4.3,3.8,2.5,1.7,2.4,76579,20063,11367,1398,93.2,12.7,16.5,17.6,6.5,14.3,38.0,13.1,19.3,16.3,23.5,7610,31194,11367,0
"Lee County, Mississippi: Summary level: 050, state:28> county:081",11732,77.2,24.5,41801,42882,20.5,2.5,4.6,3.2,2.7,1.6,1.7,84304,14465,11252,773,90.0,12.0,15.3,15.3,11.9,15.2,44.4,9.6,17.7,19.6,20.6,4435,32442,11252,49
"Madison County, Mississippi: Summary level: 050, state:28> county:089",11872,77.3,39.1,41379,66400,30.9,3.7,3.6,3.3,2.0,1.2,1.7,98911,11523,11490,1093,91.1,10.4,13.1,9.2,5.5,14.3,27.3,14.0,16.6,18.1,25.4,3242,36817,11490,0
"Rankin County, Mississippi: Summary level: 050, state:28> county:121",18849,83.0,16.9,41079,55209,20.9,6.5,4.6,3.1,2.4,1.5,1.3,140008,13954,18088,1405,90.8,11.5,14.1,17.5,10.2,14.7,30.6,11.0,19.8,22.7,18.5,4653,54237,18088,0
"Boone County, Missouri: Summary level: 050, state:29> county:019",17391,88.6,37.2,43621,48953,35.1,7.8,3.1,2.6,1.5,1.5,1.5,161119,34118,16818,1430,92.0,9.4,10.9,15.6,4.9,8.0,22.1,5.2,11.6,22.9,22.8,8468,67680,16818,59
"Buchanan County, Missouri: Summary level: 050, state:29> county:021",12488,83.3,12.3,35564,43895,30.1,9.4,3.8,3.7,2.2,2.1,2.1,85047,14970,11962,741,101.2,11.5,16.4,15.4,6.0,6.8,23.2,7.9,12.4,21.9,20.9,6279,32448,11962,0
"Cape Girardeau County, Missouri: Summary level: 050, state:29> county:031",11763,81.3,19.1,37733,42760,24.3,12.7,4.2,3.8,2.9,2.5,1.8,73976,11939,11294,814,95.7,13.5,16.8,11.4,9.7,10.6,22.3,6.5,15.6,27.1,24.7,4034,29621,11294,0
"Cass County, Missouri: Summary level: 050, state:29> county:037",14811,90.5,18.3,41025,64144,32.2,3.4,5.5,2.9,2.8,2.0,1.5,99482,7616,14135,731,92.0,13.3,16.0,15.4,2.6,6.6,16.7,2.9,7.3,27.3,20.9,3964,37378,14135,269
"Christian County, Missouri: Summary level: 050, state:29> county:043",10980,83.5,14.0,31219,51342,17.4,9.8,4.7,3.5,2.2,1.8,1.4,80206,8457,10833,685,91.1,13.2,13.9,14.4,2.4,7.6,19.2,9.6,7.9,24.4,24.2,2674,29915,10833,118
"Clay County, Missouri: Summary level: 050, state:29> county:047",28587,85.4,18.3,43093,60541,26.3,10.6,3.9,3.3,2.3,1.4,1.6,226974,24680,27778,1897,95.9,11.2,13.5,17.1,5.5,9.6,22.7,7.9,14.7,19.7,17.2,8110,87712,27778,263
"Cole County, Missouri: Summary level: 050, state:29> county:051",10304,82.2,20.8,38375,50780,25.4,9.1,4.1,3.5,2.2,2.2,1.4,71783,11433,9892,634,96.1,11.8,15.0,15.6,9.2,4.3,26.2,7.1,10.3,28.0,18.8,2990,28441,9892,0
"Franklin County, Missouri: Summary level: 050, state:29> county:071",15364,78.3,16.0,29667,50502,21.7,4.3,4.8,3.7,2.6,2.3,1.6,100379,9355,14753,1593,99.7,13.6,16.6,9.1,2.9,7.7,20.1,6.7,10.9,26.2,25.7,3832,39255,14753,0
"Greene County, Missouri: Summary level: 050, state:29> county:077",42470,85.0,22.7,32224,37779,22.4,6.6,5.0,3.2,2.2,2.2,2.4,272354,56988,40354,3843,95.7,12.9,16.9,14.6,6.5,6.5,20.1,5.3,11.2,23.9,23.4,16806,118068,40354,79
"Jackson County, Missouri: Summary level: 050, state:29> county:095",90232,86.6,22.9,35917,46768,28.3,5.8,4.1,3.2,2.2,1.8,2.0,669703,114863,86873,6772,93.7,11.6,14.9,13.5,7.5,10.5,24.2,8.6,15.1,20.5,22.8,39357,274269,86873,293
"Jasper County, Missouri: Summary level: 050, state:29> county:097",15907,83.1,13.9,30258,40967,21.6,6.7,4.1,3.4,2.8,1.7,1.6,113181,20496,15449,1937,94.7,12.2,15.0,15.4,7.9,10.0,24.6,11.9,13.0,26.9,14.6,6851,45456,15449,129
"Jefferson County, Missouri: Summary level: 050, state:29> county:099",27945,78.0,14.5,37429,55089,17.2,3.4,4.5,3.4,2.4,1.5,0.9,219125,25203,27127,1921,98.2,11.5,13.7,16.4,5.6,7.3,22.0,7.5,14.7,27.6,16.5,9908,82011,27127,0
"Platte County, Missouri: Summary level: 050, state:29> county:165",11843,93.2,30.5,46281,63438,27.4,8.5,4.6,3.0,2.3,1.3,1.5,92320,7824,11455,776,96.0,11.6,13.7,12.9,5.3,6.0,17.8,6.2,8.5,22.4,18.3,2133,37664,11455,0
"St. Charles County, Missouri: Summary level: 050, state:29> county:183",47676,86.2,17.3,43808,70137,32.3,8.2,4.0,3.3,2.1,1.8,1.6,366522,22280,46474,2072,96.6,11.3,14.2,14.9,4.0,6.7,18.3,5.6,13.0,24.2,21.8,7035,138788,46474,205
"St. Francois County, Missouri: Summary level: 050, state:29> county:187",9955,67.5,11.2,29976,37349,15.0,1.6,4.6,4.0,2.8,1.9,1.8,58345,11369,9551,595,116.7,12.5,18.0,17.3,10.7,14.0,32.7,8.0,23.9,22.6,15.6,5550,24435,9551,0
"St. Louis County, Missouri: Summary level: 050, state:29> county:189",161234,88.7,35.0,44441,59290,29.3,7.1,4.9,3.6,2.9,2.1,2.6,980448,104944,153515,9327,89.9,14.1,17.9,13.1,5.1,8.3,22.8,8.5,16.1,26.7,27.9,41922,401795,153515,1134
"St. Louis city, Missouri: Summary level: 050, state:29> county:510",35495,68.4,19.3,24536,34488,21.8,6.3,3.7,2.3,2.3,1.4,1.5,308509,81999,34070,6113,94.3,9.2,13.0,12.9,8.1,12.0,27.9,12.3,18.5,15.7,15.7,32825,140536,34070,246
"Cascade County, Montana: Summary level: 050, state:30> county:013",13472,90.0,25.9,37804,43947,23.9,2.5,5.1,3.8,2.8,2.5,2.2,80102,12814,13044,880,99.6,15.0,17.7,19.9,7.9,7.8,22.1,8.1,15.3,21.9,15.9,3377,34492,13044,82
"Flathead County, Montana: Summary level: 050, state:30> county:029",14895,94.0,32.1,31141,47802,20.6,6.0,5.5,4.0,3.6,1.4,1.4,92142,16823,14492,1548,97.6,15.6,16.4,18.6,5.8,8.3,14.8,5.9,11.6,24.3,21.2,3649,36391,14492,62
"Gallatin County, Montana: Summary level: 050, state:30> county:031",10025,93.2,46.6,48793,58809,34.3,5.7,4.0,2.3,1.5,1.2,1.5,91497,13653,9805,340,105.6,9.8,11.4,13.6,3.5,7.3,18.1,4.9,8.6,19.1,27.9,2019,37767,9805,57
"Lewis and Clark County, Montana: Summary level: 050, state:30> county:049",9939,91.8,34.6,41369,54954,30.5,3.9,5.4,3.5,2.4,1.2,2.7,63804,8570,9676,831,99.0,14.2,16.2,15.3,5.9,4.2,17.2,6.0,15.0,29.5,15.4,2155,26607,9676,0
"Missoula County, Montana: Summary level: 050, state:30> county:063",14864,92.7,36.0,39618,48077,28.4,7.4,5.4,2.8,1.7,1.5,1.9,108797,19469,14536,895,99.9,12.4,14.2,14.8,4.0,7.0,17.5,5.5,6.2,26.6,27.1,6259,45820,14536,110
"Sarpy County, Nebraska: Summary level: 050, state:31> county:153",16701,92.8,23.4,47530,65706,24.8,3.5,3.7,2.2,1.9,1.2,0.9,167363,10123,16128,826,99.9,8.6,11.1,12.2,4.9,4.0,17.8,6.9,10.5,14.4,11.1,3745,60375,16128,119
"Yellowstone County, Montana: Summary level: 050, state:30> county:111",23550,86.8,30.1,39281,52610,30.4,9.8,4.8,3.4,2.6,2.1,2.3,149815,19343,22745,2059,96.1,13.6,16.9,18.7,6.9,11.0,22.7,5.2,14.9,24.6,25.2,6172,61439,22745,68
"Douglas County, Nebraska: Summary level: 050, state:31> county:055",60434,86.4,25.6,40996,51728,30.4,6.7,4.0,2.3,1.7,1.8,1.5,526044,80901,58256,5026,96.8,9.8,12.6,16.5,7.0,8.1,21.3,7.5,13.3,23.3,19.7,24054,209490,58256,780
"Lancaster County, Nebraska: Summary level: 050, state:31> county:109",35164,92.9,27.4,42924,52019,32.4,8.8,3.8,2.8,1.7,1.9,1.7,284476,44204,34253,1941,100.1,10.5,13.2,15.3,6.2,7.8,23.9,7.6,14.8,23.8,27.6,10267,117048,34253,260
"Clark County, Nevada: Summary level: 050, state:32> county:003",260156,82.7,23.0,42171,51057,23.0,6.2,4.8,3.2,2.2,1.4,1.3,2002803,321455,257248,23571,100.7,12.0,13.7,14.3,7.7,9.1,22.9,7.4,13.7,23.5,17.9,89233,713577,257248,6105
"Washoe County, Nevada: Summary level: 050, state:32> county:031",60610,86.7,27.2,42140,53588,22.9,8.3,4.9,3.9,2.3,1.3,1.6,427517,64504,60033,4386,100.3,13.1,14.8,13.5,7.5,6.0,20.2,6.2,10.7,28.4,19.5,15827,164597,60033,1590
"Fond du Lac County, Wisconsin: Summary level: 050, state:55> county:039",16663,85.8,19.1,32528,54198,16.4,5.5,5.0,3.8,2.9,2.8,1.9,98663,8023,16170,1315,96.4,14.2,18.5,14.1,8.0,8.0,19.0,7.3,13.6,23.1,21.2,2748,41202,16170,138
"Dane County, Wisconsin: Summary level: 050, state:55> county:025",58482,90.7,36.8,46783,60081,29.5,8.5,4.1,2.5,1.8,1.4,1.6,497091,70542,56740,3509,98.4,10.2,12.7,14.1,5.8,7.8,20.0,4.2,12.8,24.2,24.9,18269,212218,56740,139
"Dodge County, Wisconsin: Summary level: 050, state:55> county:027",14252,74.7,14.4,29302,51151,21.7,7.4,4.4,4.1,2.9,2.1,2.7,83589,7103,13421,1187,108.1,14.2,18.2,13.1,3.2,6.5,22.4,8.6,13.7,27.2,25.2,3311,31784,13421,0
"Eau Claire County, Wisconsin: Summary level: 050, state:55> county:035",13452,91.8,21.5,32861,49204,27.0,7.4,4.5,2.7,2.1,1.5,2.5,97384,12613,13081,1370,94.2,12.0,14.4,12.3,3.5,7.2,18.2,7.0,10.4,24.1,26.0,4138,39652,13081,46
"Jefferson County, Wisconsin: Summary level: 050, state:55> county:055",12091,87.1,22.5,36441,51235,20.3,8.2,4.7,3.5,2.8,1.8,1.6,81255,9094,11768,1363,99.2,13.0,15.6,10.9,4.6,8.0,15.6,7.5,12.9,32.2,21.0,4641,32613,11768,0
"Kenosha County, Wisconsin: Summary level: 050, state:55> county:059",20310,83.3,19.2,37304,51013,23.2,2.6,4.3,2.2,2.1,1.8,1.8,162248,27538,19713,2008,98.8,10.3,13.9,10.3,6.2,8.0,23.2,7.8,10.1,23.2,23.3,10867,62882,19713,155
"La Crosse County, Wisconsin: Summary level: 050, state:55> county:063",16576,87.4,25.2,36750,51551,26.1,6.9,4.5,2.9,2.4,2.2,2.1,111750,17793,15815,1159,97.0,12.5,15.8,16.1,6.6,12.4,27.6,12.6,20.4,24.1,20.7,5269,45632,15815,24
"Manitowoc County, Wisconsin: Summary level: 050, state:55> county:071",14683,85.9,17.8,29346,47181,16.2,3.4,6.2,3.3,2.6,2.8,3.3,79743,8494,14111,1582,97.1,16.0,20.4,16.6,7.2,8.7,24.6,8.4,17.5,23.9,27.0,2779,33343,14111,65
"Marathon County, Wisconsin: Summary level: 050, state:55> county:073",20851,83.9,17.9,32566,51635,23.6,3.7,4.4,3.9,2.2,2.3,2.6,133632,14731,20010,1793,101.3,13.8,17.0,16.5,6.3,4.5,19.3,5.4,10.9,25.0,24.3,6845,54422,20010,33
"Milwaukee County, Wisconsin: Summary level: 050, state:55> county:079",114055,80.4,22.4,31422,41959,20.6,4.1,3.4,2.7,2.0,1.7,2.1,933062,207325,110469,12609,93.4,10.1,13.7,12.7,7.9,10.6,24.0,10.8,18.4,21.8,23.3,91923,381115,110469,509
"Outagamie County, Wisconsin: Summary level: 050, state:55> county:087",23003,85.0,19.1,36420,56433,26.8,6.6,4.2,2.9,2.5,1.5,1.6,176814,15121,22391,1716,99.3,11.3,14.2,14.7,3.4,5.1,15.3,5.0,10.9,23.9,22.7,6178,70571,22391,0
"Ozaukee County, Wisconsin: Summary level: 050, state:55> county:089",14912,94.5,37.9,44583,70899,33.9,4.1,6.5,2.8,2.8,2.3,2.8,86270,5468,14562,892,96.8,15.4,18.8,10.4,4.4,5.5,14.3,6.9,12.3,28.3,31.2,2757,33805,14562,0
"Portage County, Wisconsin: Summary level: 050, state:55> county:097",9929,89.0,20.3,32878,49872,13.3,4.0,4.5,3.4,2.3,2.2,1.7,67049,9841,9805,640,101.4,12.8,15.4,16.1,5.3,8.2,20.4,5.1,10.7,28.1,30.1,3623,27605,9805,0
"Racine County, Wisconsin: Summary level: 050, state:55> county:101",27981,83.1,18.7,37430,54209,18.0,6.4,4.3,3.6,3.1,1.4,1.9,190473,24323,27100,2298,98.3,12.7,16.0,11.4,4.2,6.0,22.3,5.3,13.4,25.9,22.5,9499,72057,27100,257
"Rock County, Wisconsin: Summary level: 050, state:55> county:105",23091,85.0,15.8,34966,47118,19.2,5.3,4.7,3.2,2.4,2.0,2.1,156924,22915,22187,2038,94.3,12.7,15.9,14.9,5.5,5.0,19.2,6.0,10.6,20.1,26.9,12845,64088,22187,43
"St. Croix County, Wisconsin: Summary level: 050, state:55> county:109",10149,88.5,28.7,44413,67502,32.6,6.2,4.3,2.7,1.7,1.1,1.9,84974,5207,9734,1065,98.6,11.0,12.6,15.3,7.9,3.9,14.1,4.6,11.6,27.0,19.6,2214,32541,9734,22
"Sheboygan County, Wisconsin: Summary level: 050, state:55> county:117",18382,82.6,15.2,33622,50678,26.9,4.8,4.8,3.6,2.8,2.3,2.5,111769,12842,17670,1205,99.8,14.0,18.0,11.4,4.8,6.5,23.0,10.2,11.3,24.1,31.4,6697,47295,17670,15
"Walworth County, Wisconsin: Summary level: 050, state:55> county:127",15058,91.4,24.9,35419,52057,23.9,9.1,4.9,3.4,2.2,2.0,2.2,100272,12878,14641,1656,101.4,13.2,16.1,11.2,2.9,6.1,21.4,6.3,12.3,24.2,24.5,4439,40292,14641,66
"Washington County, Wisconsin: Summary level: 050, state:55> county:131",20200,83.8,20.7,45302,66391,21.1,4.1,4.7,3.7,1.8,3.2,1.9,131250,9791,19597,1222,99.7,13.7,16.8,15.4,5.1,5.9,21.0,6.4,11.8,31.5,28.0,3829,52779,19597,0
"Waukesha County, Wisconsin: Summary level: 050, state:55> county:133",62653,92.3,27.9,44145,75368,27.0,5.3,5.2,3.5,2.7,2.3,2.3,388651,22168,61164,3799,97.8,14.2,17.5,13.2,3.5,4.4,20.4,5.9,10.8,28.2,33.1,8201,155263,61164,122
"Winnebago County, Wisconsin: Summary level: 050, state:55> county:139",24355,84.5,19.4,33276,49776,15.0,2.1,4.4,3.1,2.7,1.8,2.3,161299,20803,23331,2040,101.2,12.6,16.1,20.4,7.8,6.7,20.2,6.7,15.4,21.6,27.4,8224,68985,23331,0
"Wood County, Wisconsin: Summary level: 050, state:55> county:141",13303,85.1,17.6,34851,47726,21.6,6.5,4.5,4.9,3.2,2.7,2.8,72622,8375,12982,867,99.3,16.0,19.9,12.8,4.3,6.6,17.3,4.8,12.9,24.4,31.0,4466,31724,12982,49
"Laramie County, Wyoming: Summary level: 050, state:56> county:021",13125,90.6,26.0,48710,61661,26.5,10.2,5.4,2.9,2.3,1.2,1.9,93972,8952,12821,526,102.3,12.2,15.2,15.5,5.6,4.2,15.6,4.8,9.3,15.5,13.2,3078,35785,12821,55
"Natrona County, Wyoming: Summary level: 050, state:56> county:025",9961,86.1,24.4,45076,58635,33.9,5.8,4.6,2.2,1.7,1.9,1.9,79240,7448,9514,774,102.1,11.1,13.6,17.3,7.3,8.9,20.9,10.2,14.2,17.1,24.3,2468,32665,9514,65
